2020-01-24 11:15:00,16.8191,16.8191,16.8008,16.8008,700
2020-01-24 11:16:00,16.8008,16.8191,16.8008,16.8191,600
2020-01-24 11:17:00,16.8191,16.8191,16.8191,16.8191,300
2020-01-24 11:18:00,16.8008,16.8008,16.7779,16.7779,2290
2020-01-24 11:19:00,16.8374,16.8374,16.755,16.7734,609
2020-01-24 11:20:00,16.7779,16.7779,16.7779,16.7779,435
2020-01-24 11:21:00,16.7779,16.8164,16.7779,16.8164,750
2020-01-24 11:23:00,16.7779,16.7779,16.7779,16.7779,1172
2020-01-24 11:24:00,16.7779,16.7779,16.7779,16.7779,700
2020-01-24 11:25:00,16.7779,16.7779,16.7734,16.7734,815
2020-01-24 11:26:00,16.7825,16.832,16.7734,16.7734,374
